PPN;EPN;Jahr
91775159;751349682;1654
91775140;;1654
1107589681;;1653
110758938X;;1653
1107589088;;1653
813601134;151645507X;1653
561436878;;1653
561433631;;1653
537326162;124588778;1653
537288449;226221296;1653
53727815X;;1653
537237585;;1653
537231250;;1653
537231129;;1653
537189300;;1653
537135065;;1653
537012893;;1653
536937826;;1653
536926611;;1653
536925100;146031199;1653
536853835;;1653
536831386;12384259X;1653
536811768;124222013;1653
536784159;;1653
536778434;1778123449;1653
536761094;;1653
536735204;134223055;1653
536693188;178532878;1653
536692602;882321005;1653
536692602;882321013;1653
536670617;;1653
536656169;;1653
536656037;;1653
536650861;;1653
536635773;123301769;1653
536621284;;1653
536616043;12316673X;1653
536552711;753630141;1653
536485445;1170681689;1653
536426333;;1653
536315299;;1653
536228272;909833915;1653
536174571;1598768743;1653
536135169;;1653
536129037;1170693520;1653
536107300;342622943;1653
536104344;117780140X;1653
536104301;1177800314;1653
536104247;1225107997;1653
536103844;1175984442;1653
536103836;117598552X;1653
536103828;1175985929;1653
53610381X;1175986860;1653
536103801;1175987662;1653
536103763;1175989134;1653
536103747;1175989967;1653
536103739;1175995118;1653
536103712;1175997285;1653
536103704;1175997803;1653
536097763;124272584;1653
536095582;178583952;1653
536089345;300510802;1653
536088551;300507887;1653
536088551;300508182;1653
536088535;300505620;1653
536088535;300505922;1653
536088497;300503784;1653
536088497;300503970;1653
536088489;300501935;1653
536088489;300502400;1653
536088241;300500815;1653
536088241;300501196;1653
536088233;300498640;1653
536088233;300499108;1653
536088217;300484437;1653
536087903;300479581;1653
53608789X;300483201;1653
53608789X;300483511;1653
536063516;;1653
536063494;;1653
535983727;1170703496;1653
535957793;;1653
535944721;123165059;1653
535929293;;1653
535929269;;1653
535924550;;1653
535910983;147793238;1653
535906404;909833524;1653
535903774;;1653
535903766;122788435;1653
535903766;122788443;1653
535903588;123513197;1653
53590357X;123513200;1653
535903359;274305992;1653
535876858;12279320X;1653
535876092;230887767;1653
535876076;122787935;1653
53587605X;123438756;1653
535875703;122793609;1653
535874537;122794257;1653
535874537;122794265;1653
535871244;123831407;1653
535860676;;1653
535854498;134222490;1653
535836686;;1653
535836678;160758505;1653
535765444;;1653
535762550;12456237X;1653
535762542;;1653
535761139;215687736;1653
535715986;132195453;1653
535706510;223725072;1653
535706456;389134651;1653
535694709;;1653
535674627;146017145;1653
535655428;;1653
535651287;;1653
535608063;;1653
535602901;1176354671;1653
535602340;;1653
535600003;;1653
535594631;;1653
535555172;161276202;1653
535491786;146017536;1653
535491387;;1653
535453159;;1653
535420331;671494716;1653
535408552;698365208;1653
535395434;1168388619;1653
535389841;1170744230;1653
535388705;1175998303;1653
535385749;;1653
535384114;122799984;1653
535379862;1170746055;1653
98980416;;1653
98979078;123375355;1653
98974971;;1653
98974955;;1653
98970186;;1653
92322689;;1653
92302874;;1653
09228485X;1598776959;1653
92254683;124942946;1653
92242995;156156911;1653
92242987;123842603;1653
09223299X;1170707025;1653
92215645;123831547;1653
92185762;24736231X;1653
92145779;;1653
92057527;230341810;1653
92048226;;1653
92016146;123829143;1653
91999081;;1653
91997542;260266310;1653
91995566;;1653
91977479;134697618;1653
91925126;;1653
91918952;;1653
1438225369;;1652
1170919340;;1652
1168764327;;1652
1091715718;;1652
79724350X;;1652
640759092;;1652
585639868;;1652
558401732;860126420;1652
549916113;;1652
53734716X;;1652
537288090;230924476;1652
537215891;;1652
536934746;;1652
536742391;12383161X;1652
536735379;1170753507;1652
536707464;143225413;1652
536707367;1170758290;1652
536707340;1170759025;1652
536707332;1189678233;1652
536707251;1189729849;1652
536707243;1170759394;1652
536704597;237584999;1652
536696756;1109358989;1652
536683107;225142236;1652
536673020;;1652
536643164;;1652
53662125X;;1652
536495866;921953976;1652
53642019X;161480454;1652
536217092;;1652
536194491;;1652
536120153;67146793X;1652
536119511;223656127;1652
535983719;1219467391;1652
535967586;147791723;1652
535945574;134582055;1652
53594523X;412724537;1652
535945205;412718456;1652
535944241;134643690;1652
535942443;147791731;1652
53590374X;938149091;1652
53590374X;124226450;1652
535875681;;1652
535875649;217921787;1652
535875010;;1652
535860544;389125679;1652
53586017X;160744547;1652
53586003X;161483976;1652
535859848;160469120;1652
535859597;;1652
535856822;134582063;1652
535854773;134643704;1652
535854048;;1652
535853602;123166756;1652
535808941;412728362;1652
535780575;389122033;1652
535761392;123843014;1652
535761120;215686837;1652
535761112;215686446;1652
535758235;1170852106;1652
535713150;160469139;1652
535694784;859473562;1652
535686269;;1652
535655401;264723759;1652
535655398;;1652
535641362;;1652
535638639;;1652
535623232;;1652
535549997;223723398;1652
535546297;127823905;1652
535546262;127823786;1652
535546254;127812970;1652
535546238;127812512;1652
53554622X;127812679;1652
535455380;122793536;1652
535452330;;1652
535422520;1171128614;1652
535422504;264723465;1652
535404239;1177799065;1652
535399324;134582071;1652
535389965;1170856187;1652
535378122;379793504;1652
535373813;;1652
99023806;;1652
09901453X;226237605;1652
99009617;;1652
99008432;;1652
98988123;;1652
09898389X;143229125;1652
98981803;225785951;1652
98977938;230851150;1652
98977849;122794354;1652
98977830;122793552;1652
98975218;123166764;1652
98966286;909747288;1652
98965964;123166462;1652
98965956;123842727;1652
92318509;;1652
92313817;712270086;1652
92277616;;1652
92243940;;1652
92243479;123492998;1652
92200508;;1652
92199682;260998583;1652
92187609;909835616;1652
92186645;;1652
92146325;;1652
92032982;1598767526;1652
92004938;12510443X;1652
91994284;230350526;1652
91991536;134221877;1652
09198064X;124287387;1652
91964679;215685997;1652
91964105;146028414;1652
91956935;412726068;1652
91922453;;1652
91855497;;1652
1094938661;;1651
1091895775;;1651
869223631;;1651
816110743;;1651
773005749;;1651
549947760;;1651
549901736;223735647;1651
537331158;;1651
537272356;;1651
537204962;;1651
537131906;;1651
537072934;;1651
537007547;;1651
53685520X;231518137;1651
536762082;;1651
536707227;1189726262;1651
536707200;1189723514;1651
536707189;1170871488;1651
536707170;118972121X;1651
536707162;1189720302;1651
536707154;1189704099;1651
536704589;1177996774;1651
536704570;1177996375;1651
536702799;1170077633;1651
53670063X;1168268389;1651
536691215;18987841X;1651
536621187;;1651
536591563;124272436;1651
536518602;223752509;1651
536500576;;1651
536496374;223734225;1651
536474079;;1651
536302480;226446387;1651
536281181;;1651
536267332;;1651
536263744;123842654;1651
536145776;274303191;1651
536104239;;1651
536104190;;1651
53610350X;160559405;1651
536073279;;1651
536063451;898615119;1651
536063265;;1651
53602250X;;1651
535960816;146981871;1651
535944217;134664833;1651
535943830;769737315;1651
535916825;123166640;1651
535911211;;1651
535909985;1821025261;1651
535909845;124280153;1651
535861257;223709921;1651
535856806;134664817;1651
535809107;21876636X;1651
535781210;1232432229;1651
535761090;215676947;1651
535761082;;1651
535761066;;1651
535761058;;1651
535758170;1198843284;1651
535725825;;1651
535723946;134664841;1651
535713126;26946865X;1651
535697414;161273351;1651
535641354;;1651
535624336;;1651
535623216;226229335;1651
535623208;;1651
535602359;;1651
535561733;;1651
53551722X;;1651
535455585;226233995;1651
535419066;141261013;1651
535416970;1154364909;1651
535404220;1177796295;1651
535400993;;1651
53540039X;71540962X;1651
535389132;226229327;1651
535373651;1177793881;1651
99023423;;1651
99023415;;1651
99023407;;1651
99004976;;1651
99002833;123842808;1651
98996223;223692328;1651
98991523;122902033;1651
98987208;1177792478;1651
98982079;125088809;1651
98980831;389042528;1651
98980807;14698188X;1651
98979000;123164877;1651
98977903;226239217;1651
98977822;275998010;1651
98977784;122793285;1651
98977717;;1651
98977113;1170868312;1651
98973193;123166659;1651
98973118;;1651
98970348;;1651
98970275;;1651
98966448;754058581;1651
98965824;134664825;1651
98965662;215634411;1651
92326358;;1651
09232570X;123166632;1651
92307329;754056201;1651
92302882;123166586;1651
92266282;124163963;1651
92258522;122765796;1651
09225375X;;1651
92217311;124514979;1651
92197469;;1651
92194990;12344716X;1651
92194699;124874487;1651
92187625;;1651
92187587;123842786;1651
09218670X;;1651
92151167;;1651
92149227;;1651
92093035;;1651
92005098;123073510;1651
91992923;223657573;1651
91963923;943240026;1651
91853125;947719180;1651
1440437629;;1650
1093647728;;1650
845466968;;1650
776566725;;1650
741706830;;1650
561406995;;1650
537329072;;1650
537318496;;1650
537288953;;1650
537263918;;1650
53711808X;;1650
537118039;;1650
536933391;;1650
536830738;759495173;1650
536830436;759519978;1650
53683038X;759487898;1650
536830371;759491070;1650
536830355;759472475;1650
53677224X;189184647;1650
536707138;117092865X;1650
536704554;1177995158;1650
536698597;124990118;1650
536695199;911792678;1650
536695156;75945518X;1650
536694672;759457174;1650
536693129;1538972611;1650
536691819;759413622;1650
536642109;;1650
53662142X;;1650
536552495;122904621;1650
536518424;;1650
536496315;160761743;1650
536494010;;1650
536300844;;1650
536107297;342620843;1650
536107289;342620169;1650
536104182;;1650
536045615;;1650
536038740;;1650
53602247X;21554577X;1650
536022003;123165148;1650
535989326;;1650
535985622;;1650
535964579;;1650
535952813;122770455;1650
535950683;;1650
535947534;134652703;1650
535945612;12316513X;1650
535916493;134247434;1650
535903626;124226825;1650
53587751X;123831814;1650
535873999;122793706;1650
535860536;379777509;1650
535860315;379760525;1650
535860226;16070121X;1650
535860145;1170993109;1650
535859600;1171013396;1650
53576104X;;1650
535761031;;1650
535761023;;1650
535761015;;1650
535760043;122904613;1650
53570643X;379764148;1650
535624344;;1650
535623267;;1650
535608241;;1650
535602855;;1650
535602006;226771326;1650
535493487;124100449;1650
535491166;12290463X;1650
535476256;12422671X;1650
53547203X;252666844;1650
535458282;;1650
535438583;754029883;1650
535419848;84383465X;1650
535399235;123166667;1650
535396783;189909455;1650
535394438;178806633;1650
53539442X;178805564;1650
535394284;22482130X;1650
535394012;134687515;1650
53539361X;219525528;1650
535393598;223736821;1650
535393563;123831237;1650
535390440;219524246;1650
535388497;917768418;1650
535373783;160762529;1650
535373600;16070118X;1650
99007355;;1650
98993135;;1650
98987976;123831229;1650
98984446;284035351;1650
98983725;;1650
09897789X;284058416;1650
98977881;284059188;1650
98977776;218004435;1650
98977695;;1650
98977407;160716039;1650
98975900;;1650
98974394;274181452;1650
98970283;274174138;1650
92313701;1177995646;1650
92279112;;1650
92263208;123842549;1650
92244130;123375150;1650
92243932;230735932;1650
92243924;122793838;1650
92243665;909833583;1650
09221911X;224735284;1650
92207979;283309997;1650
09220788X;123806232;1650
92204686;134687523;1650
09215042X;;1650
92119158;938841521;1650
09211914X;944127673;1650
92028624;;1650
92005225;909832544;1650
91994276;909835020;1650
91994276;246750901;1650
91994233;230354920;1650
91994233;230354939;1650
91979390;;1650
91951453;;1650
91921309;;1650
77721699X;;1649
732460425;;1649
625222830;;1649
604727682;;1649
56131229X;;1649
537309209;;1649
537309195;;1649
537301127;713822376;1649
537298134;;1649
537288910;;1649
537288880;;1649
537288252;;1649
537282009;;1649
537046968;;1649
537045821;;1649
536935149;;1649
536805911;;1649
536805741;;1649
536800111;;1649
53680009X;;1649
536799970;;1649
536799903;869535358;1649
536791961;1570000662;1649
536705542;123842980;1649
536704546;1177994658;1649
53670452X;1177992744;1649
536698406;1131416031;1649
536693110;882410555;1649
536690863;867829451;1649
536686823;122911377;1649
536642443;;1649
536635439;1724129252;1649
536627517;123842689;1649
536627517;123842697;1649
536597634;;1649
536552479;668870893;1649
536495874;160563496;1649
536134995;;1649
536120218;;1649
536103976;;1649
536047987;130963097;1649
536044430;;1649
535983778;123082102;1649
53598376X;124167551;1649
535946120;134730410;1649
535883366;178684597;1649
535873425;;1649
535859570;392282658;1649
535859546;1171058446;1649
53585949X;;1649
535853513;247606480;1649
535711115;260595624;1649
535710984;186953933;1649
535706650;934649804;1649
535700806;;1649
535699042;132179091;1649
535695187;;1649
53560873X;;1649
535600976;;1649
535600968;;1649
535535562;124272339;1649
53547850X;;1649
535426410;91777129X;1649
53542633X;917769910;1649
535426232;917743547;1649
535417187;869537334;1649
535417179;869536060;1649
535414722;178681628;1649
535396775;176776303;1649
535396767;24676337X;1649
535394454;122787862;1649
535394446;178807877;1649
535394381;178807176;1649
535394020;24678668X;1649
535393997;261206818;1649
535393989;261247301;1649
535393776;261215914;1649
535393733;161482775;1649
535393709;269543872;1649
535393652;161470289;1649
535392605;223404292;1649
535390289;269643303;1649
535390289;269643311;1649
535381549;269543880;1649
535381549;269543899;1649
98995642;;1649
98990306;123831741;1649
98983695;;1649
98983687;;1649
98977679;123514738;1649
98977679;123514746;1649
98974408;714848395;1649
98974408;714848387;1649
98972928;123842719;1649
98972928;123842700;1649
98966944;124597793;1649
92316794;123514711;1649
92316794;123514703;1649
92316794;178679097;1649
92278183;;1649
92241751;;1649
92233457;123402654;1649
92233457;123402662;1649
92219519;224797905;1649
92219519;224797913;1649
92193641;1171059582;1649
92193641;123842751;1649
92177573;132207176;1649
92177557;124016499;1649
92177557;124016502;1649
92177557;124016510;1649
92177085;947717285;1649
92177085;14603659X;1649
92149480;;1649
92091776;;1649
92058175;1174919256;1649
91997801;1725704617;1649
91997801;1725704749;1649
91990793;;1649
91955947;;1649
09185251X;24683238X;1649
91852498;261206281;1649
769069649;;1648
717404447;;1648
549895876;126789525;1648
537261796;;1648
537198326;223737518;1648
537008985;;1648
536945225;;1648
536841705;;1648
536799954;;1648
536705739;1171100264;1648
536705720;1171100930;1648
536693099;882409689;1648
536651612;;1648
536649723;;1648
536621454;;1648
536533229;;1648
536497125;1171101945;1648
536485771;;1648
536485488;134566599;1648
536425086;;1648
536294291;228179246;1648
536294291;228179238;1648
536293937;;1648
536290180;;1648
536241899;;1648
536083754;12422637X;1648
536070776;;1648
536070660;;1648
535944233;228179645;1648
53591623X;228179769;1648
535861214;223737372;1648
535854188;134566580;1648
535800118;123166004;1648
535800118;134566602;1648
535722508;160755654;1648
535653867;;1648
535447914;;1648
535438559;124036600;1648
535426216;917742435;1648
535394365;189876506;1648
535392575;223399663;1648
535378319;1171135467;1648
535378289;223699195;1648
535378203;1171140789;1648
535377185;1171142137;1648
535373775;1171142781;1648
99000288;1171099908;1648
98995049;;1648
98995030;;1648
98995022;;1648
98982729;124831958;1648
98977601;1171121792;1648
98975676;1171125380;1648
98973150;;1648
98970852;;1648
92245218;123166012;1648
92233716;;1648
92173519;123700418;1648
92173519;146200489;1648
92146392;;1648
92116779;1340156946;1648
92045928;;1648
09204591X;;1648
92027210;189030526;1648
92020828;117111432X;1648
92020828;134187083;1648
92020828;134280601;1648
91998565;134260589;1648
91998565;123165172;1648
91996007;230369820;1648
91996007;573943168;1648
91990548;;1648
91987733;1171120338;1648
91974887;123829216;1648
91856108;124362877;1648
09183712X;;1648
1344189776;;1647
818646292;;1647
608766275;;1647
537205306;;1647
537181083;;1647
536994803;;1647
536735441;1171147783;1647
536723605;173360653;1647
536707081;226800261;1647
536705682;1171149794;1647
536702195;1169834213;1647
536693080;882408542;1647
536685185;;1647
536668159;;1647
536621462;;1647
536422796;;1647
536137250;401060578;1647
536137250;160864909;1647
535943970;412438798;1647
535928939;;1647
535926537;;1647
535923643;1188014803;1647
535903391;947102310;1647
535903383;1110021259;1647
535901771;124280420;1647
535860285;161478786;1647
535860099;917943457;1647
535713037;22373392X;1647
535706421;389037273;1647
535490070;123169100;1647
535484275;124588751;1647
535452322;;1647
535424426;;1647
53540798X;14892493X;1647
53540798X;698294688;1647
535394993;917942620;1647
535389582;1171188218;1647
535373740;1171189036;1647
99001101;893440191;1647
99001101;412510162;1647
98976958;134493729;1647
98975641;1174907606;1647
98975390;123165822;1647
98975382;412442469;1647
92322247;;1647
92306144;;1647
09229331X;123164974;1647
92244416;124919510;1647
92233007;124996280;1647
09222296X;412985403;1647
92217974;227369823;1647
92206018;1171175973;1647
92206018;1171179944;1647
92204104;412507005;1647
92204104;412507331;1647
92187765;937153001;1647
92176968;389039845;1647
92176968;160833590;1647
92136818;124280374;1647
92136605;;1647
92019595;412496763;1647
91952018;178812390;1647
91892120;;1647
716276380;;1646
608766267;;1646
537247785;1171192509;1646
536946337;;1646
536943435;;1646
536726914;123863937;1646
536707030;246807032;1646
536706964;1171199511;1646
536706956;1171200617;1646
536697574;269978364;1646
536692939;882406922;1646
536692610;882323202;1646
536659699;;1646
536627339;;1646
536317208;123842506;1646
536220387;;1646
536115419;274686317;1646
535924178;226706966;1646
535830734;1188014420;1646
535816065;938575511;1646
535785526;;1646
535706413;223697729;1646
535694695;223734640;1646
535472374;178589780;1646
535456883;123842514;1646
535452039;123694566;1646
535451962;12369454X;1646
535451962;573943648;1646
535394977;22676382X;1646
535388470;917945093;1646
535378343;223653896;1646
535378343;1171211201;1646
535373678;1171210329;1646
09231676X;123514762;1646
09226249X;;1646
92014100;1462606512;1646
91974143;;1646
91859077;944126677;1646
09185900X;;1646
1586492497;;1645
1484641620;;1645
1111767823;;1645
1107623456;;1645
1043721983;;1645
1042412812;268193606;1645
886959926;;1645
57516879X;;1645
53733419X;;1645
537284060;225111810;1645
537121765;882697633;1645
536946523;;1645
536915164;;1645
536865558;123166942;1645
536815232;124012973;1645
53670693X;1171214146;1645
536706921;117529926X;1645
536706921;1175299340;1645
536706913;1177607107;1645
536706913;225979691;1645
536706905;1171264011;1645
536704481;117796046X;1645
536692912;882397885;1645
536692912;882397893;1645
536666407;1231710349;1645
536500614;160814723;1645
536293961;134488431;1645
536134715;;1645
535945728;134218590;1645
535944047;134488415;1645
535859139;178588652;1645
535854609;134488423;1645
535806213;;1645
535804946;123842565;1645
535804601;;1645
535799802;122800796;1645
535799802;181108172X;1645
535723881;379921936;1645
535652283;;1645
535618506;;1645
535533977;127571442;1645
535517335;1204017867;1645
535412304;944125611;1645
535389566;1171322151;1645
535389493;223751189;1645
53537822X;379921456;1645
92305229;195622448;1645
92305229;160707005;1645
92218563;714703567;1645
92187129;1171212658;1645
09215915X;;1645
92145124;;1645
09208432X;;1645
92067964;;1645
92049508;379922592;1645
92019676;1170897959;1645
91987377;225099470;1645
91959802;;1645
91915910;;1645
91851629;1175296414;1645
1484348583;;1644
1009667203;;1644
88950282X;;1644
882200658;;1644
578291568;;1644
561431736;;1644
561311889;;1644
53726163X;1171363869;1644
537244778;;1644
537083413;;1644
537053425;223737011;1644
537048189;;1644
536860475;;1644
536831963;;1644
53671424X;127833218;1644
536706891;22669335X;1644
536706859;1171327064;1644
536706832;246737158;1644
536706816;194529576;1644
536706786;123166365;1644
536706743;1198834951;1644
536706735;1171331290;1644
536704473;1177959402;1644
536691207;189907959;1644
536649669;;1644
53664053X;;1644
536500444;1171337434;1644
536300615;;1644
536029164;;1644
535945485;412333945;1644
535945078;123165628;1644
535921896;;1644
535916590;412353431;1644
535915357;123514371;1644
535823088;124279813;1644
535760892;123842948;1644
535721978;;1644
535691297;;1644
535611072;;1644
53546259X;124427707;1644
535393164;1171325479;1644
535380038;1171362609;1644
99003031;;1644
98997408;412356279;1644
98995448;;1644
09899543X;160818486;1644
98980637;412331004;1644
98980602;123166837;1644
09897422X;12384293X;1644
98970313;;1644
98970305;;1644
98965654;218219784;1644
92340008;;1644
92339956;;1644
92192017;;1644
92039758;;1644
09198730X;225099047;1644
91973910;;1644
91950023;;1644
881136344;;1643
726253561;;1643
667842845;;1643
623144794;;1643
578291827;;1643
537334068;;1643
537261591;1171364121;1643
537261575;1171363613;1643
537261559;1171363214;1643
537261508;117136430X;1643
537261478;1171363370;1643
537195610;134493427;1643
537143912;;1643
537108661;;1643
537089799;280392095;1643
537046348;253388325;1643
536962294;123829283;1643
536936722;;1643
536878609;124272223;1643
536865590;123166357;1643
536831564;;1643
536831084;759743088;1643
536831076;759735506;1643
536830924;75968524X;1643
536830894;75966787X;1643
536830800;759638632;1643
536830797;759620466;1643
536737878;412581582;1643
536706727;226650642;1643
536706697;117494711X;1643
536706670;1174944838;1643
536706662;1174944196;1643
536706638;1174942657;1643
536692122;876392052;1643
53669110X;869638688;1643
536691002;124066550;1643
536690995;868181048;1643
53669091X;868177865;1643
536690901;868173967;1643
536689911;86963643X;1643
536664722;;1643
536634882;;1643
536591733;;1643
53659158X;;1643
536516723;1171378769;1643
536500010;134541219;1643
536483396;;1643
536412219;;1643
536204047;;1643
536174563;122687485;1643
536138354;189906383;1643
53613815X;;1643
536103291;;1643
536103070;1225093988;1643
536103054;1225086035;1643
536103046;;1643
53610297X;;1643
536102732;;1643
536002029;;1643
535960859;124348696;1643
535960859;12434870X;1643
535945566;134541197;1643
535945531;;1643
53594439X;134541227;1643
535944306;;1643
535937180;123375312;1643
535932995;;1643
535932944;123843049;1643
535923384;1174947802;1643
535923384;226622215;1643
535916752;;1643
535915349;123514363;1643
535915349;225376164;1643
535915330;123514355;1643
535912811;1171446861;1643
535856180;123166225;1643
535825919;12370040X;1643
535816014;123514630;1643
535764502;12279625X;1643
53576328X;730652041;1643
535758790;;1643
53560825X;123829291;1643
535555091;223657980;1643
535464436;;1643
535433123;742052532;1643
535417888;669056464;1643
53540378X;1230276289;1643
535386869;218248512;1643
535375565;1226230113;1643
535375115;1164943863;1643
535375107;1164942700;1643
53537349X;160581168;1643
535373457;1171469489;1643
535373376;1171467613;1643
98995634;134616235;1643
09899235X;;1643
98990314;123829348;1643
98980653;412576708;1643
98980564;134269691;1643
98971913;123811287;1643
98965794;134600479;1643
98965786;134266056;1643
98965778;134541162;1643
98965689;117146780X;1643
98965484;117147105X;1643
92340954;;1643
92331351;;1643
92303676;134269705;1643
92302904;134541200;1643
92302890;123165202;1643
92292178;;1643
92264956;123165555;1643
92205089;134269683;1643
92204643;412579901;1643
92204465;134541189;1643
92204155;1171456697;1643
92201245;123843030;1643
92201202;882331981;1643
92191185;224713248;1643
92176488;189911360;1643
92167675;123829305;1643
92117732;124706231;1643
09211430X;123842670;1643
09211086X;123166217;1643
92110347;134280032;1643
92095860;;1643
91987660;124989470;1643
91987547;123842395;1643
91974283;;1643
91812496;;1643
91812488;124989462;1643
09181247X;123375304;1643
1484958624;;1642
1025123808;;1642
80251295X;;1642
791026167;;1642
791026086;;1642
791026078;;1642
67960958X;;1642
561437246;;1642
549931848;;1642
537329080;1499581831;1642
537247629;1171476124;1642
537247610;1171475950;1642
537247599;1171475810;1642
537120874;760164436;1642
537111506;;1642
53683878X;760725160;1642
536737843;1171528167;1642
536736774;1171529252;1642
53670662X;117494191X;1642
536706611;226238601;1642
536706581;1174941529;1642
536664773;;1642
536664714;;1642
536637091;;1642
536325294;;1642
535828667;123647266;1642
535699980;;1642
535611064;178721697;1642
535517327;1204011540;1642
53548707X;124351123;1642
535472005;25265966X;1642
535463731;57652705X;1642
535408587;938836838;1642
535386826;117154880X;1642
535386605;1171529112;1642
535375603;1226248349;1642
535375581;1226234100;1642
98975048;160582776;1642
98967479;123700450;1642
92219586;274280574;1642
92202411;;1642
92196608;;1642
92146651;;1642
92110517;;1642
09207412X;;1642
92058213;123165326;1642
91955939;274276666;1642
91852668;1171548265;1642
717403165;;1641
593855078;;1641
561903859;;1641
537247580;1171475659;1641
537241973;1212754166;1641
537112103;;1641
537065423;;1641
537062165;132867567;1641
53701943X;;1641
536985014;12386397X;1641
536948275;;1641
536928347;;1641
536891613;;1641
53686389X;123166896;1641
536847703;760895910;1641
536834067;;1641
536737908;412639742;1641
536706557;1171609825;1641
53670645X;226220931;1641
536706441;22622788X;1641
536701415;1169027121;1641
53669480X;896994554;1641
536686092;132901013;1641
536646716;12383192X;1641
536528861;;1641
536494037;;1641
536232342;132885190;1641
536137269;;1641
536136149;124588972;1641
536029261;;1641
535945582;134742400;1641
535931050;274180766;1641
535851782;412651076;1641
535705808;134742427;1641
535685041;;1641
53565698X;;1641
535547374;132898357;1641
535510454;124351158;1641
535396961;226001326;1641
535386753;1171647182;1641
535386737;21829557X;1641
53537805X;218295561;1641
535376286;13287721X;1641
535373252;1225075009;1641
99029545;;1641
99008416;;1641
99005255;;1641
99000296;1171605056;1641
98980661;412643863;1641
98980629;412247887;1641
98980556;123165601;1641
98979345;412629070;1641
98975226;;1641
09896576X;134742397;1641
92339654;;1641
92328261;;1641
92238769;;1641
92215793;12316561X;1641
92193943;412651068;1641
92067956;869090267;1641
92032974;123831938;1641
91829801;;1641
91829798;;1641
09182978X;;1641
91781140;;1641
91781124;;1641
91781116;;1641
872125653;;1640
737992077;;1640
549896732;;1640
537291415;227301897;1640
537261907;;1640
537255931;;1640
537247548;1171475462;1640
537247408;1171475330;1640
537247386;1171475020;1640
537247351;1171474776;1640
537206574;123514541;1640
537125590;;1640
537017402;895052644;1640
53693486X;;1640
536891699;;1640
536838291;760472521;1640
536830703;759583366;1640
536743401;501537066;1640
536737819;1171656661;1640
536737789;246833270;1640
536737746;1175291692;1640
536734836;143603582;1640
536706425;225906856;1640
536706417;224817841;1640
536706336;225854937;1640
536706328;225862115;1640
536706255;1171658907;1640
536701830;1169021832;1640
536701318;1169025625;1640
536699267;122796357;1640
536691231;18990190X;1640
536672679;227297970;1640
536485461;123166683;1640
536292868;;1640
536159408;123514584;1640
536023034;;1640
535944772;132877538;1640
535944357;;1640
535944292;13469130X;1640
535916779;134577299;1640
535855990;123127475;1640
535833830;123831822;1640
535828616;225867788;1640
535828543;22585922X;1640
535815956;1171793952;1640
53580010X;;1640
535557493;160706548;1640
535456786;123831830;1640
535398867;123166691;1640
535393954;134576837;1640
535390874;134574990;1640
535390475;219532508;1640
535390467;219410461;1640
535386702;1171795351;1640
535386699;1171795696;1640
535386680;117529523X;1640
53538663X;1175294136;1640
535386567;1175290769;1640
535386524;117528310X;1640
535382812;1198792884;1640
535382804;1171798385;1640
535382790;117179813X;1640
535377746;1171655215;1640
99004860;21822172X;1640
98965751;134691318;1640
09221603X;;1640
92204708;134691296;1640
92119123;;1640
92116752;134015577X;1640
92110002;124053971;1640
92097421;;1640
09209175X;;1640
92059244;1171657331;1640
92058183;194513505;1640
91967058;;1640
91936179;;1640
786514612;;1639
780070879;;1639
717753425;;1639
666099995;;1639
54994821X;;1639
549876448;;1639
537338659;;1639
537084495;;1639
537063412;132897091;1639
537002480;123842921;1639
536995559;13288609X;1639
536927154;;1639
536853495;;1639
536737673;132854295;1639
536727821;147842395;1639
536627495;123829194;1639
536463182;;1639
536433933;;1639
536409218;;1639
536263817;123829178;1639
536254109;123829186;1639
536139733;;1639
536139717;;1639
536138885;;1639
536138710;;1639
536060959;;1639
536034958;123504627;1639
536001723;1162884541;1639
536001693;;1639
536001685;;1639
536001677;1162883928;1639
535946031;122788907;1639
535946023;;1639
535943733;134679253;1639
535922736;;1639
535907532;;1639
535872046;;1639
535828632;;1639
535828535;123274060;1639
535659423;;1639
535601840;123829135;1639
535556918;132886081;1639
53555298X;132880954;1639
535494025;123317118;1639
535491557;515645079;1639
53539084X;134686780;1639
535381417;1190619636;1639
99004151;;1639
98965611;1190622890;1639
92339417;;1639
92339409;;1639
92326064;759581940;1639
92322123;;1639
92115020;132183714;1639
92115012;132205920;1639
09211492X;29636522X;1639
92109500;123317088;1639
92093450;;1639
92080510;;1639
92031269;132200546;1639
92030777;1171836813;1639
92000134;;1639
109171956X;;1638
780097653;;1638
780077679;;1638
72012042X;;1638
561436568;;1638
561406553;;1638
549939962;;1638
549939709;;1638
549930108;;1638
537292799;;1638
537254161;798870591;1638
537116168;;1638
536995737;268849463;1638
53696825X;123072743;1638
536945586;;1638
536923426;;1638
536903255;;1638
536830576;75957460X;1638
536830568;759514526;1638
536822727;123165806;1638
536704457;237600501;1638
536695164;911110445;1638
536692769;88233817X;1638
536664471;;1638
536516715;268870152;1638
53645051X;132888653;1638
536341389;268890056;1638
53613961X;;1638
53613894X;;1638
536138648;;1638
536001715;;1638
536001707;;1638
536001669;123842905;1638
536001650;1162876395;1638
535914946;;1638
535828675;882557947;1638
535823975;134710177;1638
535818742;1221115421;1638
535795629;123514495;1638
535795572;123514428;1638
535557590;268871167;1638
535555067;132911876;1638
535553897;1514790440;1638
535553870;268889198;1638
535552750;268842698;1638
