PPN;EPN;VD;Jahr
151728739;124844995;;1728
151182957;124201725;;1728
150662777;123616913;;1728
150606397;123546974;;1728
150606370;123546958;;1728
150447671;123357993;;1728
150281056;123164478;;1728
150256264;123135834;;1728
147600421;;;1728
144115883;826959407;;1728
144115689;263449777;;1728
143674226;227321510;;1728
142842745;232923914;;1728
142842737;232923779;;1728
138173508;1155126173;;1728
058569022;125577665X;;1728
058528679;344574040;;1728
058438416;1171884613;;1728
058392424;;;1728
148965108X;;;1727
1186738022;;;1727
1149417587;;;1727
1148975977;;;1727
1130924440;;;1727
1129711498;;;1727
1118487095;;;1727
1118487044;;;1727
1118486242;;;1727
1115241877;;;1727
1114178748;;;1727
111284189X;;;1727
1106193407;;;1727
1094804207;;;1727
1012594483;;;1727
1012550737;;;1727
887870732;;;1727
882371630;;;1727
86686976X;;;1727
866866086;;;1727
848401298;;;1727
84840128X;;;1727
848401271;;;1727
848401263;;;1727
833740687;;;1727
776322001;;;1727
775056995;;;1727
775024961;;;1727
774946431;;;1727
774946008;;;1727
77491047X;;;1727
772208883;;;1727
771206674;;;1727
732352487;;;1727
732328187;;;1727
732297117;;;1727
732293839;1175866768;;1727
683725610;1200359267;;1727
683689649;;;1727
683657267;1367751160;;1727
683657259;1368762778;;1727
683657240;;;1727
68364811X;;;1727
683616803;;;1727
679995552;;;1727
609317946;1242218041;;1727
582997577;1270870734;;1727
582217482;1171861842;;1727
573557799;885371089;;1727
547195281;;;1727
478179472;1202951880;;1727
476902843;;;1727
476901707;;;1727
476881706;;;1727
476880033;;;1727
455832056;;;1727
403079152;875486134;;1727
350097291;1171060327;;1727
323828485;727008692;;1727
246878991;805189521;;1727
242074480;823499936;;1727
242003486;;;1727
236262874;263455114;;1727
231306903;24774784X;;1727
22898937X;;;1727
213350114;192704052;;1727
195834399;885271815;;1727
191803871;172204321;;1727
185926347;884185001;;1727
184127017;;;1727
180713493;141450339;;1727
151670986;124782442;;1727
150430639;123337550;;1727
147598540;123166802;;1727
147228808;;;1727
146273877;234134356;;1727
145256677;123616875;;1727
145063046;;;1727
143693263;170061809;;1727
137800894;161718604;;1727
058555765;805868798;;1727
05841293X;1171889836;;1727
058371516;1368761461;;1727
1489082697;;;1726
1374750190;;;1726
1148223290;;;1726
1126958409;;;1726
1124153470;;;1726
1115328034;;;1726
1115326376;;;1726
1102877980;;;1726
1101299509;;;1726
1099890462;;;1726
1094708984;;;1726
1090964838;;;1726
1012557421;;;1726
885101812;;;1726
873614453;;;1726
863111882;;;1726
833724681;;;1726
83368230X;;;1726
776279793;;;1726
775037176;;;1726
77502936X;;;1726
775025895;;;1726
77499701X;;;1726
774952601;123852277;;1726
771730233;;;1726
683724088;;;1726
683680498;;;1726
683648225;822784556;;1726
683648217;;;1726
683602306;123542065;;1726
68359625X;1252390165;;1726
683591770;;;1726
683584340;;;1726
629738130;123542073;;1726
615101178;1107037735;;1726
476878756;;;1726
419409688;;;1726
394749847;;;1726
394735161;;;1726
394727398;;;1726
394614488;;;1726
394587413;;;1726
394579070;;;1726
394575652;;;1726
394490622;;;1726
371067731;889193800;;1726
344071006;805193383;;1726
336763832;823253570;;1726
336761007;822285304;;1726
332172651;;;1726
330489232;;;1726
323781330;;;1726
319604519;804944350;;1726
266820883;1171805810;;1726
241654173;82317039X;;1726
229589545;240830601;;1726
229007430;240122003;;1726
212908588;;;1726
186733100;153063068;;1726
151351813;124399851;;1726
151028753;124027296;;1726
150967543;123955319;;1726
150867352;123841550;;1726
150867336;123841534;;1726
150606362;12354694X;;1726
14759829X;;;1726
144115735;264512278;;1726
142519871;192120832;;1726
13449413X;;;1726
133714675;123069076;;1726
02098491X;181686724;;1726
1145231500;;;1725
1128545543;;;1725
1127932691;;;1725
1121184871;;;1725
1118411064;;;1725
110525044X;;;1725
1103858815;;;1725
1103847821;;;1725
1012594815;;;1725
1012546284;;;1725
848401255;;;1725
833721291;;;1725
833700340;;;1725
821963732;153488338X;;1725
82196190X;153487917X;;1725
774926643;;;1725
774913924;;;1725
771220219;;;1725
732273013;;;1725
721064175;;;1725
683718010;;;1725
683683772;;;1725
683656961;;;1725
683613200;124492878;;1725
616569246;1109395191;;1725
605327025;941961249;;1725
599625619;934380090;;1725
599411961;933803192;;1725
565319884;872955559;;1725
54626901X;1218713895;;1725
543514951;834080052;;1725
531928055;823199924;;1725
521029937;1170568351;;1725
476855055;1534876421;;1725
41940967X;823213935;;1725
352101903;;;1725
342739638;;;1725
336755872;823195368;;1725
336755325;823194582;;1725
321728971;87931348X;;1725
314308792;;;1725
241493927;;;1725
233630481;;;1725
219129878;220091897;;1725
218577710;218972563;;1725
185861210;;;1725
184415942;218950667;;1725
182476340;170060578;;1725
151468311;124533663;;1725
150967438;123955203;;1725
150781849;123747732;;1725
150606265;123546842;;1725
150606257;123546834;;1725
150430671;123337593;;1725
150430663;123337585;;1725
150280955;123164370;;1725
150256493;123136067;;1725
150121733;122962028;;1725
15009678X;122929535;;1725
147487269;;;1725
144512416;;;1725
144337347;192019406;;1725
143816217;;;1725
143816209;;;1725
143693247;170059189;;1725
134942582;;;1725
13352082X;;;1725
058161848;;;1725
1489334068;;;1724
1489097430;;;1724
138039953X;;;1724
1149373504;;;1724
1134785968;;;1724
113195470X;;;1724
1113447249;;;1724
1113318120;;;1724
1111773777;;;1724
1103101323;;;1724
1101743166;;;1724
1099813433;;;1724
1011429276;;;1724
879168358;;;1724
873614488;;;1724
776281534;;;1724
776281526;;;1724
776279785;;;1724
776257552;;;1724
775026980;;;1724
775023760;;;1724
775011444;;;1724
732331706;;;1724
732295580;;;1724
732291267;;;1724
73227026X;;;1724
683725599;;;1724
683701029;;;1724
683640844;;;1724
683597612;;;1724
683591649;;;1724
654050678;123243521X;;1724
634836641;1180389670;;1724
615091482;1107003989;;1724
615091067;1107002796;;1724
599624760;93437712X;;1724
546273963;1232434086;;1724
530590743;;;1724
527368350;816593086;;1724
476829194;179808421X;;1724
476828260;;;1724
45606642X;;;1724
452177340;;;1724
364355468;;;1724
323730949;;;1724
323717918;;;1724
32208623X;;;1724
303164581;884085465;;1724
302743936;;;1724
26888966X;1230162615;;1724
26678741X;;;1724
266696295;;;1724
248645285;295529458;;1724
245216669;1230387315;;1724
229592759;240846036;;1724
227167953;235676632;;1724
225341832;231175132;;1724
225031574;230464971;;1724
22441500X;;;1724
22279190X;1165424215;;1724
21861859X;219093326;;1724
218096461;218930011;;1724
218094612;1244548790;;1724
21809275X;218895801;;1724
183904575;147203996;;1724
180859595;141733446;;1724
180859544;141733020;;1724
153041706;;;1724
151772630;124905110;;1724
151650403;124758037;;1724
151343756;124390420;;1724
151302863;124344747;;1724
151302855;124344739;;1724
151302847;124344720;;1724
151302839;124344712;;1724
151302820;124344704;;1724
151302812;124344690;;1724
151029873;124028527;;1724
147731909;199530130;;1724
145502635;;;1724
137975996;141733861;;1724
058442278;1171800886;;1724
058201017;1168260574;;1724
058171479;125687289X;;1724
05815745X;1168256003;;1724
1489367136;;;1723
1178787869;;;1723
1119387736;;;1723
1109164173;;;1723
1100533109;;;1723
1098727649;;;1723
1092801855;;;1723
1090677219;;;1723
1090649959;;;1723
866677402;;;1723
848369572;;;1723
833680641;;;1723
776281518;;;1723
776257544;;;1723
775028568;;;1723
775023728;;;1723
775011002;;;1723
774969385;;;1723
774910461;;;1723
683660128;;;1723
683625225;;;1723
68359320X;;;1723
683590103;;;1723
683581570;;;1723
683575082;;;1723
47682687X;;;1723
476812100;;;1723
454254229;;;1723
429235143;;;1723
394440854;;;1723
387502904;;;1723
36776203X;874757045;;1723
350889805;1212739124;;1723
331771330;;;1723
321686977;116038519X;;1723
32024993X;1171235909;;1723
318752980;;;1723
311848214;;;1723
302743758;;;1723
251310914;947098690;;1723
242070388;;;1723
235688088;853227918;;1723
223489808;227899148;;1723
222733187;846044919;;1723
21876989X;219214336;;1723
215279506;;;1723
186690150;15287223X;;1723
180910957;142010065;;1723
151347123;124394213;;1723
151106827;124113265;;1723
150301480;1160383448;;1723
147802067;147062713;;1723
144512270;218798199;;1723
143667254;;;1723
140648615;;;1723
058562648;;;1723
058448195;263445690;;1723
05838748X;;;1723
058179755;802673376;;1723
110958959X;;;1722
1104554119;;;1722
1102601446;;;1722
1101228598;;;1722
1090510144;;;1722
1089731507;;;1722
1012550710;;;1722
872020460;;;1722
866889248;;;1722
848356349;;;1722
83370107X;;;1722
789290596;;;1722
775011681;;;1722
774975881;;;1722
732285186;;;1722
732269539;;;1722
728694891;;;1722
715020471;;;1722
715019260;;;1722
683595857;;;1722
683574590;;;1722
61508138X;1106972171;;1722
615009484;;;1722
592786285;;;1722
52376538X;;;1722
476810426;;;1722
428492738;;;1722
419519815;;;1722
413129543;;;1722
333228227;;;1722
326706275;;;1722
320676269;;;1722
303135352;1106988418;;1722
302685863;1106977114;;1722
245540911;;;1722
230425542;;;1722
229680798;;;1722
218586469;219007098;;1722
181842866;143442406;;1722
151289794;124329799;;1722
15088298X;123859980;;1722
150430655;123337577;;1722
150366507;123259444;;1722
147716284;;;1722
146765664;;;1722
144116006;185617336;;1722
1489787097;;;1721
1489500340;;;1721
1489487654;;;1721
1489328890;;;1721
1489235493;;;1721
1119485657;;;1721
1116330555;;;1721
1107309654;;;1721
1102485535;;;1721
1012547043;;;1721
776333682;;;1721
776257536;;;1721
776257528;;;1721
77503004X;;;1721
775006602;;;1721
732308259;;;1721
732280567;;;1721
683651439;;;1721
683601164;;;1721
615069304;110693699X;;1721
615068820;1106935586;;1721
609919792;;;1721
59019478X;;;1721
526312696;814443443;;1721
476803306;;;1721
455796181;1106924231;;1721
452177413;;;1721
431925372;;;1721
428493467;;;1721
428451292;;;1721
367483173;1170556345;;1721
333279220;;;1721
323732550;;;1721
322726360;1230524967;;1721
310745101;;;1721
308773934;;;1721
308428420;;;1721
26556302X;1267799153;;1721
222663405;;;1721
153560312;127683054;;1721
153441720;152852190;;1721
151290121;124330134;;1721
150882963;123859964;;1721
150728948;123690617;;1721
150201974;123068878;;1721
147661420;;;1721
145063097;;;1721
144477246;;;1721
144384337;;;1721
142396303;218373236;;1721
142181811;;;1721
138429537;;;1721
13811899X;;;1721
12488458X;;;1721
1489500014;;;1720
1489327657;;;1720
1489088385;;;1720
1146485174;;;1720
114483628X;;;1720
1136683887;;;1720
1131957288;;;1720
1130917878;;;1720
1130917541;;;1720
1129767221;;;1720
1121216684;;;1720
111445480X;;;1720
1106305507;;;1720
1105228169;;;1720
1104749831;;;1720
1101233575;;;1720
1094807702;;;1720
1090649533;;;1720
1012591700;;;1720
1005187355;;;1720
1005186146;;;1720
833702173;;;1720
774944765;;;1720
770967655;;;1720
732329833;;;1720
732329825;;;1720
732297923;;;1720
732278511;;;1720
732258286;;;1720
683719246;1170546951;;1720
683716468;;;1720
683706209;;;1720
683692895;;;1720
683686925;;;1720
683665979;;;1720
683584391;;;1720
62569726X;116034678X;;1720
589155881;916818144;;1720
476707218;;;1720
476700329;;;1720
476681510;;;1720
431983879;;;1720
428493432;;;1720
394372514;;;1720
376825928;;;1720
368153495;123756308;;1720
345325486;;;1720
332687929;1309831203;;1720
322085357;;;1720
312020961;;;1720
312000073;1392410061;;1720
271448792;;;1720
268898383;824473930;;1720
26889731X;1364409941;;1720
247323748;;;1720
245170626;1230495223;;1720
245169717;;;1720
236057472;262900122;;1720
222676612;1363387995;;1720
219133131;220105014;;1720
217102905;1208310224;;1720
188743766;223650412;;1720
180910701;142008079;;1720
163999031;;;1720
162236050;1230582797;;1720
151289484;12432939X;;1720
151075425;124077986;;1720
150963432;123950856;;1720
14751228X;;;1720
146956796;1170610773;;1720
144187736;;;1720
139419233;1171452624;;1720
1489331352;;;1719
1489013555;;;1719
1144830915;;;1719
1144825113;;;1719
1133857590;;;1719
1132172071;;;1719
1121222358;;;1719
1115629468;;;1719
1115584316;;;1719
1109589220;;;1719
1108233082;;;1719
1106577922;;;1719
1102470880;;;1719
1101231661;;;1719
1100819215;;;1719
1096693429;;;1719
1090650558;;;1719
1090130848;;;1719
1012551091;;;1719
878858113;;;1719
869637843;;;1719
848385020;;;1719
848385012;;;1719
844211591;;;1719
83368034X;;;1719
776333674;;;1719
775065226;;;1719
775027219;;;1719
771225911;;;1719
770775616;;;1719
73233523X;;;1719
732332079;;;1719
732300347;;;1719
732285178;;;1719
732279062;1205854657;;1719
730327361;;;1719
683665995;;;1719
683648950;;;1719
683637495;;;1719
683622552;;;1719
683601040;;;1719
683595873;123631130;;1719
683594133;156721031;;1719
683586513;;;1719
626262038;1162972432;;1719
62569371X;116033353X;;1719
616984286;1110666888;;1719
61633852X;1109085605;;1719
59976130X;934574278;;1719
599753269;934540993;;1719
599751460;934534365;;1719
59964561X;934458286;;1719
599645466;934457565;;1719
577512919;1205861319;;1719
476662370;3452934764;;1719
455796173;883764261;;1719
455796157;883760746;;1719
419865764;;;1719
417520077;123651824;;1719
394925297;;;1719
319304884;1170536239;;1719
319304647;1170532101;;1719
319304353;117051152X;;1719
310936802;1170510086;;1719
310936632;1170507999;;1719
303126124;1110406592;;1719
266136214;123136040;;1719
236261126;263448029;;1719
231025386;247034886;;1719
226532089;;;1719
218585934;21900563X;;1719
212965328;191911224;;1719
188014942;156699796;;1719
188012605;156689294;;1719
188011242;156683555;;1719
187658315;116392296X;;1719
187657890;156667452;;1719
187657548;156663872;;1719
187645930;15660311X;;1719
161929737;;;1719
159709016;156632799;;1719
151806276;124944523;;1719
151493588;124563821;;1719
151290148;124330169;;1719
151211116;124237096;;1719
151020698;124017290;;1719
15102068X;124017282;;1719
150694784;123651905;;1719
145263827;;;1719
145154858;;;1719
145063038;;;1719
141283408;124237118;;1719
137938675;124330118;;1719
058565760;;;1719
1489674527;;;1718
1489501940;;;1718
1489357742;;;1718
1489355723;;;1718
1489101136;;;1718
1121165559;;;1718
1115589148;;;1718
1113173807;;;1718
1111737401;;;1718
1110024495;;;1718
1106332148;;;1718
110398716X;;;1718
1098722191;;;1718
1094333999;;;1718
1090669429;;;1718
1026929385;;;1718
1012595315;;;1718
866888659;;;1718
855623616;;;1718
833709372;;;1718
776547933;;;1718
774965746;;;1718
774924012;;;1718
735442673;123871522;;1718
732312094;;;1718
732261279;;;1718
683648993;;;1718
68363982X;;;1718
683628178;;;1718
683617176;;;1718
68359009X;177808043X;;1718
683575252;;;1718
616979932;124329810;;1718
60529559X;941863778;;1718
49994495X;1180009215;;1718
499780531;;;1718
476643481;;;1718
476637953;;;1718
471080608;1180010019;;1718
45579670X;883709678;;1718
455796688;883684926;;1718
448925168;1180281276;;1718
412639211;118000969X;;1718
394352122;915475235;;1718
367127008;;;1718
309623219;1230695214;;1718
309622808;1230393358;;1718
309622395;1230707573;;1718
309622018;1231703547;;1718
309621763;1231700971;;1718
304828149;;;1718
301271402;1206270292;;1718
271535180;;;1718
266048447;1159955921;;1718
247239712;1230435905;;1718
198052561;185644139;;1718
187645221;156600080;;1718
18764408X;15659479X;;1718
186680716;15283009X;;1718
17281605X;239600592;;1718
171678788;;;1718
153443634;152853960;;1718
151551626;124629407;;1718
15128993X;124329934;;1718
151289786;124329780;;1718
151289689;124329659;;1718
150893671;;;1718
150430590;123337518;;1718
141019654;185452256;;1718
139420533;;;1718
134389131;;;1718
058429832;;;1718
1665006889;;;1717
1489694870;;;1717
1489110062;;;1717
1124278745;;;1717
1119592429;;;1717
110455450X;;;1717
1100819142;;;1717
1090303866;;;1717
1090166605;;;1717
108938131X;;;1717
1089372531;;;1717
1024479420;;;1717
1012523276;;;1717
863173470;;;1717
847759032;;;1717
774980214;;;1717
769497586;;;1717
756368162;;;1717
732318351;;;1717
722397348;;;1717
683594125;1219470686;;1717
683573659;;;1717
68357275X;;;1717
683570277;1219459011;;1717
683570250;;;1717
634630547;1180063139;;1717
605288135;941838897;;1717
566486253;874889383;;1717
499944550;1180008073;;1717
487105125;818932287;;1717
478604017;;;1717
47663492X;;;1717
476631513;;;1717
476623804;;;1717
476616816;;;1717
419408711;1220264245;;1717
41263919X;1180007573;;1717
412639157;1180004523;;1717
412639149;1180003640;;1717
394370783;;;1717
309581494;;;1717
303133457;;;1717
242066755;124330061;;1717
241849756;;;1717
186665709;152771581;;1717
184319706;;;1717
157280829;192038249;;1717
151289638;124329594;;1717
151165998;124181686;;1717
149941080;122741455;;1717
14994103X;122741404;;1717
144115646;;;1717
139201947;;;1717
137938551;124330177;;1717
137489013;1273473426;;1717
135764491;247070092;;1717
133570371;;;1717
05817656X;269508937;;1717
1471863840;;;1716
1130087654;;;1716
1121222994;;;1716
1111750815;;;1716
1012595331;;;1716
101253569X;;;1716
856097578;;;1716
775027014;;;1716
774928026;;;1716
774923253;;;1716
774923237;;;1716
774923202;;;1716
732312256;;;1716
732291208;;;1716
690125178;;;1716
683687859;;;1716
616331622;1109066961;;1716
614805376;1106394348;;1716
608900966;123795168;;1716
595418066;927887231;;1716
592179206;863636551;;1716
55920423X;;;1716
559204175;;;1716
496604341;;;1716
478647867;;;1716
476525292;;;1716
412639122;118000258X;;1716
412639114;118000230X;;1716
412639092;1180001508;;1716
339091584;1169250211;;1716
311825672;;;1716
248773496;;;1716
222795395;822260778;;1716
151728844;124845118;;1716
151728704;124844936;;1716
151290016;124330010;;1716
150825250;123795249;;1716
150256566;12313613X;;1716
147737818;;;1716
143815830;;;1716
139421165;;;1716
139421149;;;1716
139421122;;;1716
137751230;;;1716
1489385118;;;1715
1323522263;;;1715
1116242192;;;1715
1113023880;;;1715
1106193067;;;1715
1103875663;;;1715
1103715267;;;1715
1090166001;;;1715
1012595323;;;1715
775032239;;;1715
775027596;;;1715
775011533;;;1715
774993588;;;1715
774945281;;;1715
774923245;;;1715
774923210;;;1715
774923199;;;1715
732294339;;;1715
732257395;;;1715
68372911X;;;1715
683651285;;;1715
68361679X;;;1715
683607790;;;1715
683607022;;;1715
644250631;1229572015;;1715
565274716;872820475;;1715
491082347;;;1715
478603630;1255979542;;1715
476521025;;;1715
47651875X;;;1715
455973989;;;1715
428493297;941835731;;1715
428492800;1229570357;;1715
428492525;1229572570;;1715
428492428;1229569464;;1715
419616713;1392406552;;1715
412639084;1179970055;;1715
412639076;1179965159;;1715
412639041;1179946537;;1715
412639009;117994593X;;1715
412638975;1179945433;;1715
412638932;1179939883;;1715
412638924;1179937910;;1715
32805013X;;;1715
269156593;340082941;;1715
240776054;;;1715
24060654X;;;1715
231306148;247744549;;1715
184416973;218947968;;1715
184416884;;;1715
180887254;141878290;;1715
172737389;124629377;;1715
161616372;1229560629;;1715
156918188;;;1715
151289433;124329330;;1715
139266704;1229564799;;1715
13605756X;269653406;;1715
1146582927;;;1714
1131952030;;;1714
1129508102;;;1714
112832783X;;;1714
1110281145;;;1714
1106578112;;;1714
1100362673;;;1714
1018491821;;;1714
1012557413;;;1714
1012547337;;;1714
848352254;;;1714
826313787;;;1714
732327636;;;1714
73232520X;;;1714
732279070;;;1714
684430746;;;1714
683719297;;;1714
683692887;;;1714
683629166;1390594009;;1714
683592777;;;1714
595855989;928556700;;1714
585754284;911708596;;1714
572610734;883507625;;1714
56523563X;872703479;;1714
549455477;846040883;;1714
476489482;;;1714
476487730;;;1714
476435722;;;1714
448693046;1194644155;;1714
392203006;;;1714
310730503;;;1714
303051450;;;1714
250062542;303067969;;1714
229588565;240825187;;1714
222667664;860402762;;1714
215291727;1169191266;;1714
193708582;;;1714
161926029;841131260;;1714
161615074;;;1714
159712556;1159874417;;1714
151670943;124782396;;1714
151670935;124782388;;1714
15128962X;124329578;;1714
15128945X;124329365;;1714
150840403;123811392;;1714
150430574;123337496;;1714
150368267;123261309;;1714
147097703;;;1714
143816675;;;1714
14379633X;1255781661;;1714
137937865;178730785;;1714
1145716806;;;1713
1131255747;;;1713
1129758605;;;1713
1120077087;;;1713
1119857236;;;1713
111746377X;;;1713
111535809X;;;1713
1113966734;;;1713
1111744343;;;1713
1104142694;;;1713
1097984095;;;1713
1093393017;;;1713
1091128316;;;1713
1090652925;;;1713
848397428;;;1713
848392213;;;1713
848380169;;;1713
848359364;;;1713
833739832;;;1713
833731432;;;1713
833720066;;;1713
833719858;;;1713
833709402;;;1713
775061166;;;1713
77505609X;;;1713
775021644;;;1713
775000329;;;1713
774962615;;;1713
774925000;;;1713
774923229;;;1713
770595766;1499239874;;1713
732328217;;;1713
732258294;;;1713
683654373;;;1713
683648284;;;1713
68364355X;;;1713
683609130;;;1713
683588745;124844928;;1713
683582801;;;1713
683576909;;;1713
616804474;1110300360;;1713
572986297;884123391;;1713
566501392;874943957;;1713
502787791;1113392428;;1713
326561250;474300544;;1713
322696739;1159681171;;1713
303135867;1106351681;;1713
30313545X;1106345703;;1713
26969272X;34152168X;;1713
231144601;247350133;;1713
222662271;858060167;;1713
215832795;;;1713
196135753;;;1713
189375086;159170028;;1713
161931855;858060531;;1713
161618871;858029340;;1713
150825269;123795257;;1713
150676085;123631165;;1713
144605422;;;1713
05855548X;1194588069;;1713
114743171X;;;1712
1146178700;;;1712
1145197566;;;1712
1131966449;;;1712
1125272910;;;1712
1118406311;;;1712
1109201621;;;1712
1105165396;;;1712
1099254752;;;1712
1092691669;;;1712
1090635613;;;1712
857211528;;;1712
833739948;;;1712
833717804;;;1712
83370639X;;;1712
833694251;;;1712
825713099;;;1712
825706041;;;1712
774940905;;;1712
732275792;;;1712
683720473;;;1712
68371788X;;;1712
683692917;1363930680;;1712
683677500;;;1712
683581333;;;1712
683574981;;;1712
67002239X;;;1712
499774310;807340758;;1712
448925141;;;1712
448925095;;;1712
394307194;;;1712
372089291;;;1712
366503553;1179846044;;1712
349292361;;;1712
330469622;1180274199;;1712
306739860;1106342666;;1712
30673950X;1106341481;;1712
270942319;;;1712
270089683;110941143X;;1712
252924312;;;1712
249150565;1242660968;;1712
246537256;;;1712
242497845;;;1712
222791683;860399435;;1712
220702349;844543055;;1712
215301161;;;1712
214911632;941819442;;1712
180875930;141824719;;1712
159708761;1165328984;;1712
151725535;124841732;;1712
151289654;124329624;;1712
151289514;12432942X;;1712
150882998;123859999;;1712
150882955;123859956;;1712
150840128;123811082;;1712
150427506;123334187;;1712
150255950;123135508;;1712
146098587;;;1712
058320776;;;1712
058154469;;;1712
1152329855;;;1711
1145340652;;;1711
1145127614;;;1711
1133861105;;;1711
1115338757;;;1711
111078693X;;;1711
1105427781;;;1711
1098341589;;;1711
1097984931;;;1711
1096670356;;;1711
1094793965;;;1711
1091971692;;;1711
1089967144;;;1711
101433473X;;;1711
891027211;;;1711
887361277;;;1711
848383656;;;1711
848358759;;;1711
833702432;;;1711
774983760;;;1711
772791384;;;1711
772789703;;;1711
772788219;;;1711
772786348;;;1711
772784892;1793037795;;1711
772784191;;;1711
772651744;;;1711
732356547;;;1711
732299780;872653552;;1711
715665758;;;1711
683726269;;;1711
683718401;;;1711
683717561;;;1711
683698591;;;1711
683631241;;;1711
683589350;;;1711
683588753;822041162;;1711
683586483;;;1711
683584383;141450142;;1711
683579967;;;1711
683572164;;;1711
60520392X;941805840;;1711
602677955;939153343;;1711
578593866;892898585;;1711
571514367;;;1711
571514189;;;1711
476430607;;;1711
454162170;;;1711
321724666;;;1711
251327647;;;1711
242918522;;;1711
222793554;82205048X;;1711
180882139;141853034;;1711
155833316;141664487;;1711
155823914;124329632;;1711
151727309;124843522;;1711
151289611;124329551;;1711
150934483;123917018;;1711
150728018;123689600;;1711
150385757;123281423;;1711
150284799;123169003;;1711
1489360263;;;1710
1335735852;;;1710
113144115X;;;1710
1128635801;;;1710
1115703560;;;1710
1110781814;;;1710
1108560466;;;1710
1105215768;;;1710
110309758X;;;1710
1005199531;;;1710
890517649;;;1710
848348567;;;1710
833731645;;;1710
833728741;;;1710
833708244;;;1710
833705709;;;1710
833702157;;;1710
775012599;;;1710
774957042;;;1710
774922591;;;1710
77120843X;;;1710
732300436;;;1710
721909191;;;1710
608928631;947781463;;1710
60844250X;;;1710
575583975;888835094;;1710
476358191;;;1710
456105263;1263999352;;1710
418834296;;;1710
33328545X;947149139;;1710
31259478X;;;1710
303054298;845934325;;1710
270461418;845968661;;1710
268257841;80374935X;;1710
238036766;26829397X;;1710
194636844;178780898;;1710
180852914;141698721;;1710
171701461;178730564;;1710
16399773X;;;1710
163995915;;;1710
151725578;124841775;;1710
151290040;124330045;;1710
151289697;124329667;;1710
151289468;124329373;;1710
150867506;123841704;;1710
15082520X;123795184;;1710
150759711;123724112;;1710
150662432;123616549;;1710
141284005;;;1710
14048664X;;;1710
1133859364;;;1709
113271611X;;;1709
1132106389;;;1709
1132009944;;;1709
1131783077;;;1709
1130967190;;;1709
1130326616;;;1709
1130324249;;;1709
1110533810;;;1709
1110284632;;;1709
1110283636;;;1709
1094943347;;;1709
1092140808;;;1709
1090803850;;;1709
1090304935;;;1709
102075589X;;;1709
848367413;;;1709
837597420;;;1709
833732285;;;1709
833732196;;;1709
833707582;;;1709
732257735;;;1709
689846215;;;1709
683698583;;;1709
683695789;;;1709
683692143;;;1709
683689738;;;1709
683688359;;;1709
683688324;;;1709
683630431;1261685075;;1709
683629182;;;1709
683584545;;;1709
683580205;;;1709
683575767;;;1709
591503913;921317891;;1709
52891930X;819745227;;1709
464455081;;;1709
391039814;;;1709
269163603;811253546;;1709
253330971;;;1709
231307047;247748676;;1709
231301715;;;1709
220366608;238210332;;1709
220365873;1255239557;;1709
220364702;238211908;;1709
215293401;;;1709
194513998;178439355;;1709
183063317;145454045;;1709
180870750;141790644;;1709
151660778;124770649;;1709
151290172;124330207;;1709
150883048;123860040;;1709
150840985;123812097;;1709
150559089;123486505;;1709
150047010;122871553;;1709
150047002;122871545;;1709
149961340;122766849;;1709
146746716;;;1709
143747320;;;1709
141800550;;;1709
058494189;;;1709
1663149682;;;1708
1581061331;;;1708
1489282939;;;1708
1489018972;;;1708
1140551132;;;1708
1132104157;;;1708
1131849698;;;1708
1131047605;;;1708
1123566410;;;1708
1117577600;;;1708
1114871699;;;1708
111316459X;;;1708
1111383871;;;1708
1110729286;;;1708
1107942705;;;1708
1105214397;;;1708
1040083137;;;1708
833773119;;;1708
833767674;;;1708
833711598;;;1708
77502760X;;;1708
774954590;;;1708
774938838;;;1708
732345855;;;1708
73233151X;;;1708
732299004;;;1708
68369006X;;;1708
683671871;;;1708
683654764;;;1708
683633678;;;1708
683630997;14181666X;;1708
683621742;;;1708
572537255;883299968;;1708
572535783;883294893;;1708
54719837X;84113992X;;1708
464457947;;;1708
362415420;;;1708
303052864;818444983;;1708
30197649X;;;1708
301782083;;;1708
301169225;;;1708
251083179;;;1708
24521822X;;;1708
234438282;256912920;;1708
228041694;238211223;;1708
222999349;226832023;;1708
215294645;;;1708
160018692;822008920;;1708
151806195;124944426;;1708
151308802;124351506;;1708
151308780;124351484;;1708
151308772;124351476;;1708
151029865;124028519;;1708
150782985;123749166;;1708
150662599;123616719;;1708
150039441;122860942;;1708
146786904;;;1708
143816683;1263984096;;1708
143686038;822020998;;1708
142550604;880431539;;1708
141832592;123166160;;1708
141340436;181032554;;1708
139420495;;;1708
139420452;;;1708
139420096;;;1708
137937830;934724598;;1708
058386238;;;1708
058176748;;;1708
1664963537;;;1707
1663160023;;;1707
1489664114;;;1707
1489658653;;;1707
1152842765;;;1707
1144835070;;;1707
1136677054;;;1707
1131442474;;;1707
1129654923;;;1707
1122867360;;;1707
1121280137;;;1707
1108408257;;;1707
1096810980;;;1707
1089532717;;;1707
1088474578;;;1707
1012552764;;;1707
1012539830;;;1707
866867120;;;1707
848401239;;;1707
84838525X;;;1707
848361725;;;1707
848361466;;;1707
848357396;;;1707
848348621;;;1707
848348575;;;1707
847713741;;;1707
836104226;;;1707
83376750X;;;1707
83374318X;;;1707
776271636;;;1707
776271628;;;1707
775018554;;;1707
774957050;;;1707
774952210;;;1707
774950080;;;1707
755831632;;;1707
732315379;;;1707
